Event date,Event,Ticket ID,Payment date,Ticket price buyer,Original ticket price,Ticket listing price,Revenue,Event ID,Seller user ID,Buyer user ID,Listing created Date,Meets ticket Fairshare conditions? (Yes / No),Refund created Date,Kickback,Fairshare
2024-05-29,Curious Cactus,22460624,2023-10-27,€113.37,€87.36,€104.83,€8.66,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,4544397,2518095,2023-10-27,Yes,,€0.87,€6.11
2024-05-05,Golden Giraffe,25159951,2024-05-05,€48.67,€61.60,€45.00,€3.72,e0d78d5c-7086-4d89-87ef-b1388f842f2c,2316311,9255830,2024-05-05,No,,€0.37,€0.37
2024-05-31,Daring Dragon,25175942,2024-05-07,€52.99,€72.80,€49.00,€4.05,5e160574-2903-43c6-bf2b-9091ba693c26,4970208,6946534,2024-05-06,No,,€0.40,€0.40
2024-05-25,Jubilant Jellybean,25466671,2024-05-20,€122.09,€94.08,€112.89,€9.32,2772b208-9bd2-4817-a281-af19555e0ec5,5282487,6292595,2024-05-20,Yes,,€0.93,€6.58
2024-05-25,Jubilant Jellybean,25285487,2024-05-12,€116.29,€89.60,€107.52,€8.90,2772b208-9bd2-4817-a281-af19555e0ec5,9140430,4380028,2024-05-12,Yes,,€0.89,€6.27
2024-05-31,Daring Dragon,22357676,2023-10-21,€81.11,€72.80,€75.00,€6.20,5e160574-2903-43c6-bf2b-9091ba693c26,283051,983552,2023-10-21,No,,€0.62,€0.62
2024-05-29,Curious Cactus,22492850,2023-10-29,€84.31,€64.96,€77.95,€6.45,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,12346774,8054490,2023-10-29,Yes,,€0.65,€4.55
2024-05-05,Golden Giraffe,24903533,2024-04-22,€60.56,€49.28,€56.00,€4.63,e0d78d5c-7086-4d89-87ef-b1388f842f2c,185970,8654075,2024-04-22,Yes,,€0.46,€1.96
2024-05-24,Hungry Hedgehog,25395914,2024-05-17,€152.63,€117.60,€141.12,€11.67,a9f8217c-e4ac-45de-a588-36521e661c14,12213494,9463739,2024-05-17,Yes,,€1.17,€8.23
2024-05-23,Electric Emu,25538709,2024-05-23,€54.06,€95.20,€49.99,€4.13,62df8913-4e36-4cb0-a971-44b8ccff3d7b,13480035,631827,2024-05-23,No,,€0.41,€0.41
2024-05-05,Golden Giraffe,25011823,2024-04-27,€79.95,€61.60,€73.92,€6.12,e0d78d5c-7086-4d89-87ef-b1388f842f2c,334197,2995671,2024-04-27,Yes,,€0.61,€4.31
2024-05-24,Hungry Hedgehog,25508098,2024-05-22,€118.97,€110.00,€110.00,€9.09,a9f8217c-e4ac-45de-a588-36521e661c14,11004962,6773292,2024-05-22,No,,€0.91,€0.91
2024-05-31,Daring Dragon,25635643,2024-05-30,€32.45,€72.80,€30.00,€2.48,5e160574-2903-43c6-bf2b-9091ba693c26,2927119,3360200,2024-05-27,No,,€0.25,€0.25
2024-05-31,Daring Dragon,25637963,2024-05-29,€27.02,€61.60,€24.98,€2.07,5e160574-2903-43c6-bf2b-9091ba693c26,1912739,3549771,2024-05-27,No,,€0.21,€0.21
2024-05-08,Fancy Flamingo,25190098,2024-05-07,€50.99,€72.80,€47.14,€3.90,6914373f-7098-4132-a8de-5af04c8204b7,1912739,10298800,2024-05-07,No,,€0.39,€0.39
2024-05-25,Jubilant Jellybean,25293388,2024-05-12,€116.29,€130.00,€107.52,€8.90,2772b208-9bd2-4817-a281-af19555e0ec5,5353604,13715630,2024-05-12,No,,€0.89,€0.89
2024-05-24,Hungry Hedgehog,25390438,2024-05-17,€145.35,€112.00,€134.40,€11.11,a9f8217c-e4ac-45de-a588-36521e661c14,219447,13651623,2024-05-17,Yes,,€1.11,€7.84
2024-05-23,Electric Emu,25534489,2024-05-23,€54.08,€123.20,€50.00,€4.13,62df8913-4e36-4cb0-a971-44b8ccff3d7b,2461048,6852763,2024-05-23,No,,€0.41,€0.41
2024-05-31,Daring Dragon,25636360,2024-05-30,€32.45,€61.60,€30.00,€2.48,5e160574-2903-43c6-bf2b-9091ba693c26,10162764,13900366,2024-05-27,No,,€0.25,€0.25
2024-05-31,Daring Dragon,25705632,2024-05-31,€10.82,€72.80,€10.00,€0.82,5e160574-2903-43c6-bf2b-9091ba693c26,13897119,6998814,2024-05-30,No,,€0.08,€0.08
2024-05-23,Electric Emu,25504140,2024-05-23,€132.93,€123.00,€122.92,€10.16,62df8913-4e36-4cb0-a971-44b8ccff3d7b,13804614,12345015,2024-05-22,No,,€1.02,€1.02
2024-05-23,Electric Emu,25481831,2024-05-22,€45.42,€95.20,€42.00,€3.47,62df8913-4e36-4cb0-a971-44b8ccff3d7b,11258344,13812415,2024-05-21,No,,€0.35,€0.35
2024-05-26,Lucky Llama,25614119,2024-05-26,€64.89,€50.00,€60.00,€4.96,dcd3cee8-dbe6-48fa-a229-f544c6857872,1774218,3581528,2024-05-26,Yes,,€0.50,€3.50
2024-05-31,Daring Dragon,25688054,2024-05-30,€27.04,€72.80,€25.00,€2.07,5e160574-2903-43c6-bf2b-9091ba693c26,4256861,13898796,2024-05-29,No,,€0.21,€0.21
2024-05-24,Hungry Hedgehog,25504826,2024-05-22,€116.29,€89.60,€107.52,€8.90,a9f8217c-e4ac-45de-a588-36521e661c14,7692890,5477373,2024-05-22,Yes,,€0.89,€6.27
2024-05-23,Electric Emu,25513132,2024-05-22,€48.67,€123.00,€45.00,€3.72,62df8913-4e36-4cb0-a971-44b8ccff3d7b,185970,8523929,2024-05-22,No,,€0.37,€0.37
2024-05-25,Jubilant Jellybean,25515016,2024-05-22,€92.82,€84.00,€85.82,€7.84,2772b208-9bd2-4817-a281-af19555e0ec5,13800735,1132214,2024-05-22,No,,€0.78,€0.78
2024-05-24,Hungry Hedgehog,25537778,2024-05-23,€152.63,€152.00,€141.12,€11.67,a9f8217c-e4ac-45de-a588-36521e661c14,7615345,13821843,2024-05-23,No,,€1.17,€1.17
2024-05-31,Daring Dragon,25692949,2024-05-30,€24.87,€72.80,€23.00,€1.90,5e160574-2903-43c6-bf2b-9091ba693c26,6554698,1688266,2024-05-29,No,,€0.19,€0.19
2024-05-29,Curious Cactus,25622326,2024-05-26,€91.93,€98.56,€85.00,€7.02,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,8388648,7549493,2024-05-26,No,,€0.70,€0.70
2024-05-31,Daring Dragon,25707271,2024-05-31,€29.99,€72.80,€27.73,€2.30,5e160574-2903-43c6-bf2b-9091ba693c26,1912739,729867,2024-05-30,No,,€0.23,€0.23
2024-05-29,Curious Cactus,25678137,2024-05-29,€48.65,€98.56,€44.98,€3.72,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,13480035,659649,2024-05-29,No,,€0.37,€0.37
2024-05-31,Daring Dragon,25562367,2024-05-28,€29.20,€72.80,€27.00,€2.23,5e160574-2903-43c6-bf2b-9091ba693c26,1364561,13857908,2024-05-24,No,,€0.22,€0.22
2024-05-24,Hungry Hedgehog,25569500,2024-05-24,€90.85,€70.00,€84.00,€6.94,a9f8217c-e4ac-45de-a588-36521e661c14,1308504,156343,2024-05-24,Yes,,€0.69,€4.90
2024-05-29,Curious Cactus,25672161,2024-05-29,€67.05,€87.36,€62.00,€5.12,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,13845493,3219152,2024-05-29,No,,€0.51,€0.51
2024-05-23,Electric Emu,25527003,2024-05-23,€94.64,€149.00,€87.50,€7.24,62df8913-4e36-4cb0-a971-44b8ccff3d7b,5839036,693208,2024-05-23,No,,€0.72,€0.72
2024-05-24,Hungry Hedgehog,25570360,2024-05-24,€108.15,€89.60,€100.00,€8.26,a9f8217c-e4ac-45de-a588-36521e661c14,5706147,4990099,2024-05-24,Yes,,€0.83,€2.70
2024-05-08,Fancy Flamingo,25211172,2024-05-08,€49.99,€72.80,€46.22,€3.82,6914373f-7098-4132-a8de-5af04c8204b7,1912739,570634,2024-05-08,No,,€0.38,€0.38
2024-05-25,Jubilant Jellybean,25326766,2024-05-14,€103.89,€96.06,€96.06,€8.77,2772b208-9bd2-4817-a281-af19555e0ec5,11066731,10314237,2024-05-14,No,,€0.88,€0.88
2024-05-29,Curious Cactus,25553091,2024-05-29,€35.29,€76.16,€32.63,€2.69,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,840271,1860408,2024-05-24,No,,€0.27,€0.27
2024-05-27,Brilliant Banjo,25502354,2024-05-27,€162.23,€252.60,€150.00,€12.40,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,35299,1324666,2024-05-22,No,,€1.24,€1.24
2024-05-23,Electric Emu,25511343,2024-05-23,€37.85,€95.20,€35.00,€2.90,62df8913-4e36-4cb0-a971-44b8ccff3d7b,10802686,5523008,2024-05-22,No,,€0.29,€0.29
2024-05-23,Electric Emu,25525665,2024-05-23,€5.41,€117.00,€5.00,€0.41,62df8913-4e36-4cb0-a971-44b8ccff3d7b,10345076,5852942,2024-05-23,No,,€0.04,€0.04
2024-05-27,Brilliant Banjo,25626090,2024-05-27,€150.76,€139.40,€139.40,€11.52,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,11594193,780680,2024-05-26,No,,€1.15,€1.15
2024-05-29,Curious Cactus,22617009,2023-11-06,€98.84,€76.16,€91.39,€7.55,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,614106,2567272,2023-11-06,No,,€0.76,€0.76
2024-05-31,Daring Dragon,24109669,2024-03-11,€91.93,€72.80,€85.00,€7.02,5e160574-2903-43c6-bf2b-9091ba693c26,185970,8735439,2024-03-01,Yes,,€0.70,€3.98
2024-05-29,Curious Cactus,25506717,2024-05-24,€58.40,€76.16,€54.00,€4.48,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,13108189,11997165,2024-05-22,No,,€0.45,€0.45
2024-05-24,Hungry Hedgehog,25565619,2024-05-24,€152.63,€128.00,€141.12,€11.67,a9f8217c-e4ac-45de-a588-36521e661c14,5282487,12092194,2024-05-24,Yes,,€1.17,€3.03
2024-05-31,Daring Dragon,24877142,2024-05-26,€34.61,€72.80,€32.00,€2.65,5e160574-2903-43c6-bf2b-9091ba693c26,2790762,8157775,2024-04-20,No,,€0.26,€0.26
2024-05-24,Hungry Hedgehog,25528175,2024-05-23,€116.29,€100.00,€107.52,€8.89,a9f8217c-e4ac-45de-a588-36521e661c14,1656037,5530206,2024-05-23,Yes,,€0.89,€1.07
2024-05-31,Daring Dragon,21950847,2023-10-01,€54.51,€50.40,€50.40,€4.17,5e160574-2903-43c6-bf2b-9091ba693c26,9146260,3645207,2023-10-01,No,,€0.42,€0.42
2024-05-23,Electric Emu,25482202,2024-05-23,€45.42,€123.20,€42.00,€3.47,62df8913-4e36-4cb0-a971-44b8ccff3d7b,13794671,11789639,2024-05-21,No,,€0.35,€0.35
2024-05-08,Fancy Flamingo,25207714,2024-05-08,€59.99,€72.80,€55.47,€4.58,6914373f-7098-4132-a8de-5af04c8204b7,1912739,13533736,2024-05-08,No,,€0.46,€0.46
2024-05-29,Curious Cactus,25552127,2024-05-28,€54.08,€87.36,€50.00,€4.13,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,10799195,216667,2024-05-24,No,,€0.41,€0.41
2024-05-29,Curious Cactus,23798646,2024-02-07,€84.31,€64.96,€77.95,€6.45,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,12711105,963117,2024-02-07,No,,€0.65,€0.65
2024-05-31,Daring Dragon,25707230,2024-05-31,€29.97,€72.80,€27.71,€2.30,5e160574-2903-43c6-bf2b-9091ba693c26,1912739,1492705,2024-05-30,No,,€0.23,€0.23
2024-05-31,Daring Dragon,24479467,2024-03-26,€90.85,€84.00,€84.00,€6.94,5e160574-2903-43c6-bf2b-9091ba693c26,13326456,2390962,2024-03-25,No,,€0.69,€0.69
2024-05-31,Daring Dragon,25726592,2024-05-31,€21.50,€72.80,€19.88,€1.64,5e160574-2903-43c6-bf2b-9091ba693c26,1912739,107701,2024-05-31,No,,€0.16,€0.16
2024-05-29,Curious Cactus,25316946,2024-05-16,€69.22,€64.96,€64.00,€5.29,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,1381147,3529536,2024-05-14,No,,€0.53,€0.53
2024-05-25,Jubilant Jellybean,25583255,2024-05-25,€152.63,€117.60,€141.12,€11.67,2772b208-9bd2-4817-a281-af19555e0ec5,7169496,13841082,2024-05-25,Yes,,€1.17,€8.23
2024-05-25,Jubilant Jellybean,25591933,2024-05-25,€152.63,€117.60,€141.12,€11.67,2772b208-9bd2-4817-a281-af19555e0ec5,8477305,11512551,2024-05-25,Yes,,€1.17,€8.23
2024-05-26,Lucky Llama,25327331,2024-05-15,€86.52,€80.00,€80.00,€6.61,dcd3cee8-dbe6-48fa-a229-f544c6857872,6978743,4175334,2024-05-14,No,,€0.66,€0.66
2024-05-31,Daring Dragon,25734532,2024-05-31,€16.22,€72.80,€15.00,€1.24,5e160574-2903-43c6-bf2b-9091ba693c26,10431018,6998814,2024-05-31,No,,€0.12,€0.12
2024-05-31,Daring Dragon,25739336,2024-05-31,€35.69,€33.59,€33.00,€2.72,5e160574-2903-43c6-bf2b-9091ba693c26,13911357,13910797,2024-05-31,No,,€0.27,€0.27
2024-05-08,Fancy Flamingo,25195974,2024-05-07,€47.59,€54.00,€44.00,€3.64,6914373f-7098-4132-a8de-5af04c8204b7,3263059,5898691,2024-05-07,No,,€0.36,€0.36
2024-05-25,Jubilant Jellybean,25556528,2024-05-24,€116.29,€120.00,€107.52,€8.90,2772b208-9bd2-4817-a281-af19555e0ec5,6355243,13792290,2024-05-24,No,,€0.89,€0.89
2024-05-23,Electric Emu,25535600,2024-05-23,€27.04,€72.82,€25.00,€2.07,62df8913-4e36-4cb0-a971-44b8ccff3d7b,10585876,13528592,2024-05-23,No,,€0.21,€0.21
2024-05-23,Electric Emu,25536423,2024-05-23,€32.45,€95.00,€30.00,€2.48,62df8913-4e36-4cb0-a971-44b8ccff3d7b,1364561,9638471,2024-05-23,No,,€0.25,€0.25
2024-05-05,Golden Giraffe,24928600,2024-04-23,€79.95,€61.60,€73.92,€6.12,e0d78d5c-7086-4d89-87ef-b1388f842f2c,1113782,8996614,2024-04-23,Yes,,€0.61,€4.31
2024-05-24,Hungry Hedgehog,25536257,2024-05-23,€152.63,€164.00,€141.12,€11.67,a9f8217c-e4ac-45de-a588-36521e661c14,2859417,1880874,2024-05-23,No,,€1.17,€1.17
2024-05-25,Jubilant Jellybean,25549068,2024-05-24,€152.71,€125.00,€141.20,€11.73,2772b208-9bd2-4817-a281-af19555e0ec5,9845973,7014000,2024-05-24,Yes,,€1.17,€4.57
2024-05-05,Golden Giraffe,25065103,2024-04-30,€54.08,€61.60,€50.00,€4.14,e0d78d5c-7086-4d89-87ef-b1388f842f2c,7458968,13330560,2024-04-30,No,,€0.41,€0.41
2024-05-05,Golden Giraffe,25150469,2024-05-05,€49.75,€61.60,€46.00,€3.80,e0d78d5c-7086-4d89-87ef-b1388f842f2c,5042891,6862978,2024-05-04,No,,€0.38,€0.38
2024-05-31,Daring Dragon,25533697,2024-05-30,€27.04,€72.80,€25.00,€2.08,5e160574-2903-43c6-bf2b-9091ba693c26,11013264,4104886,2024-05-23,No,,€0.21,€0.21
2024-05-08,Fancy Flamingo,25167349,2024-05-08,€70.30,€95.20,€65.00,€5.37,6914373f-7098-4132-a8de-5af04c8204b7,11441648,515301,2024-05-06,No,,€0.54,€0.54
2024-05-24,Hungry Hedgehog,25559462,2024-05-24,€123.55,€95.20,€114.24,€9.44,a9f8217c-e4ac-45de-a588-36521e661c14,11441648,13827359,2024-05-24,Yes,,€0.94,€6.66
2024-05-29,Curious Cactus,25646963,2024-05-28,€42.18,€64.96,€39.00,€3.22,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,51057,13873807,2024-05-27,No,,€0.32,€0.32
2024-05-29,Curious Cactus,22742250,2023-11-15,€62.19,€53.76,€57.50,€4.76,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,5272150,9758027,2023-11-15,Yes,,€0.48,€0.43
2024-05-05,Golden Giraffe,25123283,2024-05-03,€64.89,€61.60,€60.00,€4.96,e0d78d5c-7086-4d89-87ef-b1388f842f2c,1923870,4575498,2024-05-03,No,,€0.50,€0.50
2024-05-25,Jubilant Jellybean,25496851,2024-05-21,€97.34,€84.00,€90.00,€7.44,2772b208-9bd2-4817-a281-af19555e0ec5,8645700,11228008,2024-05-21,Yes,,€0.74,€0.75
2024-05-05,Golden Giraffe,25159257,2024-05-05,€45.42,€61.60,€42.00,€3.48,e0d78d5c-7086-4d89-87ef-b1388f842f2c,800912,5077561,2024-05-05,No,,€0.35,€0.35
2024-05-05,Golden Giraffe,25154728,2024-05-05,€51.91,€61.60,€48.00,€3.96,e0d78d5c-7086-4d89-87ef-b1388f842f2c,870611,7789401,2024-05-05,No,,€0.40,€0.40
2024-05-31,Daring Dragon,25184767,2024-05-18,€50.83,€72.80,€47.00,€3.88,5e160574-2903-43c6-bf2b-9091ba693c26,6378290,610331,2024-05-07,No,,€0.39,€0.39
2024-05-25,Jubilant Jellybean,25389561,2024-05-17,€123.55,€95.20,€114.24,€9.44,2772b208-9bd2-4817-a281-af19555e0ec5,6796545,13742426,2024-05-17,Yes,,€0.94,€6.66
2024-05-26,Lucky Llama,25428617,2024-05-18,€80.03,€95.30,€74.00,€6.12,dcd3cee8-dbe6-48fa-a229-f544c6857872,12112472,2120415,2024-05-18,No,,€0.61,€0.61
2024-05-29,Curious Cactus,21722414,2023-09-15,€84.31,€64.96,€77.95,€6.45,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,1003267,2540935,2023-09-15,Yes,,€0.65,€4.55
2024-05-29,Curious Cactus,21727638,2023-09-15,€89.23,€76.16,€82.50,€6.83,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,8445344,569881,2023-09-15,Yes,,€0.68,€1.11
2024-05-25,Jubilant Jellybean,25466697,2024-05-20,€116.29,€89.60,€107.52,€8.89,2772b208-9bd2-4817-a281-af19555e0ec5,1283373,8496145,2024-05-20,Yes,,€0.89,€6.27
2024-05-31,Daring Dragon,25616067,2024-05-30,€32.45,€72.80,€30.00,€2.48,5e160574-2903-43c6-bf2b-9091ba693c26,229024,1701929,2024-05-26,No,,€0.25,€0.25
2024-05-29,Curious Cactus,25572643,2024-05-29,€60.00,€76.16,€55.48,€4.58,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,48810,2572306,2024-05-24,No,,€0.46,€0.46
2024-05-25,Jubilant Jellybean,25579523,2024-05-25,€152.63,€120.00,€141.13,€11.72,2772b208-9bd2-4817-a281-af19555e0ec5,9845973,13835625,2024-05-25,Yes,,€1.17,€7.04
2024-05-27,Brilliant Banjo,25613476,2024-05-27,€193.16,€175.00,€178.60,€14.76,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,3863180,3250584,2024-05-26,No,,€1.48,€1.48
2024-05-05,Golden Giraffe,25077705,2024-05-02,€70.30,€72.80,€65.00,€5.37,e0d78d5c-7086-4d89-87ef-b1388f842f2c,2463928,9453977,2024-04-30,No,,€0.54,€0.54
2024-05-08,Fancy Flamingo,25210358,2024-05-08,€43.00,€61.60,€39.76,€3.29,6914373f-7098-4132-a8de-5af04c8204b7,11022240,13678309,2024-05-08,No,,€0.33,€0.33
2024-05-24,Hungry Hedgehog,25497974,2024-05-22,€116.29,€89.60,€107.52,€8.90,a9f8217c-e4ac-45de-a588-36521e661c14,4560066,12398825,2024-05-21,Yes,,€0.89,€6.27
2024-05-25,Jubilant Jellybean,25574215,2024-05-24,€116.29,€120.00,€107.52,€8.89,2772b208-9bd2-4817-a281-af19555e0ec5,10299967,13836536,2024-05-24,No,,€0.89,€0.89
2024-05-31,Daring Dragon,25050163,2024-04-30,€53.97,€72.80,€49.90,€4.13,5e160574-2903-43c6-bf2b-9091ba693c26,3766675,1371636,2024-04-29,No,,€0.41,€0.41
2024-05-25,Jubilant Jellybean,25515368,2024-05-22,€92.76,€84.00,€85.77,€7.84,2772b208-9bd2-4817-a281-af19555e0ec5,13800735,1794668,2024-05-22,No,,€0.78,€0.78
2024-05-31,Daring Dragon,25717961,2024-05-31,€35.69,€50.40,€33.00,€2.73,5e160574-2903-43c6-bf2b-9091ba693c26,2407390,7521734,2024-05-31,No,,€0.27,€0.27
2024-05-31,Daring Dragon,25738108,2024-05-31,€21.63,€72.80,€20.00,€1.65,5e160574-2903-43c6-bf2b-9091ba693c26,3852929,4119303,2024-05-31,No,,€0.17,€0.17
2024-05-26,Lucky Llama,25617555,2024-05-26,€76.79,€75.00,€71.00,€5.87,dcd3cee8-dbe6-48fa-a229-f544c6857872,13855072,13856018,2024-05-26,No,,€0.59,€0.59
2024-05-29,Curious Cactus,25676371,2024-05-29,€27.04,€64.96,€25.00,€2.07,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,4190863,5738837,2024-05-29,No,,€0.21,€0.21
2024-05-31,Daring Dragon,24073463,2024-03-02,€64.89,€84.00,€60.00,€4.96,5e160574-2903-43c6-bf2b-9091ba693c26,12053998,8806565,2024-02-27,No,,€0.50,€0.50
2024-05-05,Golden Giraffe,25067815,2024-04-30,€70.30,€61.60,€65.00,€5.37,e0d78d5c-7086-4d89-87ef-b1388f842f2c,13596228,564661,2024-04-30,Yes,,€0.54,€0.08
2024-05-25,Jubilant Jellybean,25341579,2024-05-15,€116.29,€116.29,€107.52,€8.93,2772b208-9bd2-4817-a281-af19555e0ec5,6328417,8908558,2024-05-15,No,,€0.89,€0.89
2024-05-25,Jubilant Jellybean,25315409,2024-05-13,€116.29,€89.60,€107.52,€8.89,2772b208-9bd2-4817-a281-af19555e0ec5,4081696,11150413,2024-05-13,Yes,,€0.89,€6.27
2024-05-25,Jubilant Jellybean,25514986,2024-05-22,€92.84,€84.00,€85.85,€7.84,2772b208-9bd2-4817-a281-af19555e0ec5,13800735,12725263,2024-05-22,No,,€0.78,€0.78
2024-05-31,Daring Dragon,24885947,2024-04-21,€78.73,€72.80,€72.80,€6.02,5e160574-2903-43c6-bf2b-9091ba693c26,8566423,1229744,2024-04-20,No,,€0.60,€0.60
2024-05-25,Jubilant Jellybean,25288380,2024-05-13,€180.39,€139.00,€166.80,€13.79,2772b208-9bd2-4817-a281-af19555e0ec5,6522234,3503110,2024-05-12,Yes,,€1.38,€9.73
2024-05-29,Curious Cactus,25677060,2024-05-29,€70.30,€76.16,€65.00,€5.37,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,2053438,1137070,2024-05-29,No,,€0.54,€0.54
2024-05-05,Golden Giraffe,25126395,2024-05-03,€59.48,€61.60,€55.00,€4.54,e0d78d5c-7086-4d89-87ef-b1388f842f2c,10488323,479775,2024-05-03,No,,€0.45,€0.45
2024-05-24,Hungry Hedgehog,25370444,2024-05-16,€105.80,€81.53,€97.83,€8.08,a9f8217c-e4ac-45de-a588-36521e661c14,5282487,6754298,2024-05-16,Yes,,€0.81,€5.70
2024-05-29,Curious Cactus,25644718,2024-05-27,€36.77,€33.00,€34.00,€2.80,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,5662863,1912630,2024-05-27,No,,€0.28,€0.28
2024-05-31,Daring Dragon,25730132,2024-05-31,€21.50,€72.80,€19.88,€1.64,5e160574-2903-43c6-bf2b-9091ba693c26,1912739,1183390,2024-05-31,No,,€0.16,€0.16
2024-05-31,Daring Dragon,25736468,2024-05-31,€21.63,€72.80,€20.00,€1.65,5e160574-2903-43c6-bf2b-9091ba693c26,556314,6803281,2024-05-31,No,,€0.17,€0.17
2024-05-25,Jubilant Jellybean,25309275,2024-05-13,€116.29,€90.00,€107.52,€8.90,2772b208-9bd2-4817-a281-af19555e0ec5,13619263,10031477,2024-05-13,Yes,,€0.89,€6.07
2024-05-23,Electric Emu,25484377,2024-05-21,€79.90,€95.20,€73.88,€6.10,62df8913-4e36-4cb0-a971-44b8ccff3d7b,1912739,4889373,2024-05-21,No,,€0.61,€0.61
2024-05-31,Daring Dragon,25725667,2024-05-31,€21.63,€72.80,€20.00,€1.65,5e160574-2903-43c6-bf2b-9091ba693c26,6508171,3852929,2024-05-31,No,,€0.17,€0.17
2024-05-25,Jubilant Jellybean,25579702,2024-05-25,€152.62,€125.00,€141.12,€11.72,2772b208-9bd2-4817-a281-af19555e0ec5,9849872,13839110,2024-05-25,Yes,,€1.17,€4.53
2024-05-05,Golden Giraffe,25108462,2024-05-02,€77.33,€61.60,€71.50,€5.92,e0d78d5c-7086-4d89-87ef-b1388f842f2c,6454307,5888998,2024-05-02,No,,€0.59,€0.59
2024-05-25,Jubilant Jellybean,25561134,2024-05-24,€116.29,€89.60,€107.52,€8.89,2772b208-9bd2-4817-a281-af19555e0ec5,537587,13830022,2024-05-24,Yes,,€0.89,€6.27
2024-05-25,Jubilant Jellybean,25509057,2024-05-22,€97.00,€89.60,€89.68,€8.20,2772b208-9bd2-4817-a281-af19555e0ec5,13800735,4285835,2024-05-22,No,,€0.82,€0.82
2024-05-24,Hungry Hedgehog,25569412,2024-05-24,€116.29,€110.00,€107.52,€8.90,a9f8217c-e4ac-45de-a588-36521e661c14,4632878,13797683,2024-05-24,No,,€0.89,€0.89
2024-05-05,Golden Giraffe,25142093,2024-05-04,€69.22,€61.60,€64.00,€5.28,e0d78d5c-7086-4d89-87ef-b1388f842f2c,13066376,10498001,2024-05-04,No,,€0.53,€0.53
2024-05-05,Golden Giraffe,25049271,2024-04-29,€79.95,€61.60,€73.92,€6.12,e0d78d5c-7086-4d89-87ef-b1388f842f2c,2486375,908497,2024-04-29,Yes,,€0.61,€4.31
2024-05-08,Fancy Flamingo,25151829,2024-05-05,€51.91,€72.80,€48.00,€3.97,6914373f-7098-4132-a8de-5af04c8204b7,13178214,2362103,2024-05-05,No,,€0.40,€0.40
2024-05-05,Golden Giraffe,25043779,2024-04-28,€66.62,€61.60,€61.60,€5.09,e0d78d5c-7086-4d89-87ef-b1388f842f2c,393138,12327605,2024-04-28,No,,€0.51,€0.51
2024-05-27,Brilliant Banjo,25626912,2024-05-27,€118.97,€130.00,€110.00,€9.10,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,824696,164609,2024-05-26,No,,€0.91,€0.91
2024-05-23,Electric Emu,25537804,2024-05-23,€40.02,€37.00,€37.00,€3.06,62df8913-4e36-4cb0-a971-44b8ccff3d7b,7396524,6293169,2024-05-23,No,,€0.31,€0.31
2024-05-27,Brilliant Banjo,24968306,2024-04-28,€166.42,€128.24,€153.88,€12.71,2e2f977d-cc5d-4723-8b3c-2d7d5d35c749,12336666,9389020,2024-04-25,Yes,,€1.27,€8.97
2024-05-05,Golden Giraffe,25146724,2024-05-04,€66.62,€61.60,€61.60,€5.09,e0d78d5c-7086-4d89-87ef-b1388f842f2c,11747386,5057266,2024-05-04,No,,€0.51,€0.51
2024-05-29,Curious Cactus,24511018,2024-03-27,€113.37,€87.36,€104.83,€8.66,02f73fd4-3c71-4a8d-b3b7-8ff17bdcd53d,9019865,3610098,2024-03-27,Yes,,€0.87,€6.11
2024-05-24,Hungry Hedgehog,25306436,2024-05-13,€116.29,€100.00,€107.52,€8.90,a9f8217c-e4ac-45de-a588-36521e661c14,653014,8132187,2024-05-13,Yes,,€0.89,€1.07
2024-05-25,Jubilant Jellybean,25313214,2024-05-13,€108.15,€89.60,€100.00,€8.26,2772b208-9bd2-4817-a281-af19555e0ec5,13724305,6649720,2024-05-13,Yes,,€0.83,€2.70
2024-05-31,Daring Dragon,21785013,2023-09-19,€79.95,€61.60,€73.92,€6.12,5e160574-2903-43c6-bf2b-9091ba693c26,3742671,1190301,2023-09-19,Yes,,€0.61,€4.31
